ID,City,Group_size,Age,TOM,BUMO,BUMO_Previous,MostFavourite,Gender,Age_Group_2,Occupation,Occupation_Group,Year,Needstates,Daypart,NeedstateGroup,Brand,Spontaneous,Trial,P3M,P1M,Comprehension,Brand_Likability,Weekly,Daily,Segmentation,NPS_P3M,NPS_P3M_Group,Awareness,Attribute,BrandImage,Visit,Spending,PPA,TOM_Group,BUMO_Group,BUMO_Previous_Group,MostFavourite_Group,Awareness_flag,Spontaneous_flag,Trial_flag,P3M_flag,P1M_flag,Weekly_flag,Daily_flag,Brand_Loyalty,Brand_Switcher,Funnel_Depth,Awareness_Usage_Gap,Need_is_Drinking
111876,Hồ Chí Minh,3.0,27.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Starbucks,Female,25 - 29 y.o.,Freelance,Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Feel I belong here,Highlands Coffee,2.0,24.0,12.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Others,1,1,0,0,0,0,0,1,1,2,1,1
112536,Hồ Chí Minh,6.0,37.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Phúc Long,Female,35 - 39 y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Delicious food,Highlands Coffee,1.0,25.0,25.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Others,1,1,0,0,0,0,0,1,1,2,1,1
113431,Hồ Chí Minh,3.0,22.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Highlands Coffee,Male,20 - 24 y.o.,Pupil / Student,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good tea taste,Highlands Coffee,4.0,48.0,12.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Highlands Coffee,1,1,1,0,0,0,0,2,1,3,0,1
118265,Hồ Chí Minh,2.0,24.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Milano,Male,20 - 24 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Delicious food,Highlands Coffee,2.0,70.0,35.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Others,1,1,0,0,0,0,0,1,1,2,1,1
119618,Hồ Chí Minh,6.0,35.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Independent Cafe,Male,35 - 39 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Unknown,Unknown,Unknown,Seg.01 - Mass (<VND 25K),-1.0,Detractive,Unknown,Unknown,Unknown,10.0,200.0,20.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Independent Cafe,0,1,0,0,0,0,0,2,1,1,0,1
120169,Hồ Chí Minh,2.0,37.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Highlands Coffee,Female,35 - 39 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good music,Highlands Coffee,4.0,48.0,12.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Highlands Coffee,1,1,0,0,0,0,0,2,1,2,1,0
122383,Hồ Chí Minh,3.0,34.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Phúc Long,Male,30 - 34 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good music,Highlands Coffee,4.0,60.0,15.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Others,1,1,0,0,0,0,0,1,1,2,1,0
123112,Hồ Chí Minh,2.0,27.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Independent Cafe,Male,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Feel I belong here,Highlands Coffee,10.0,200.0,20.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Independent Cafe,1,1,1,0,0,0,0,2,1,3,0,1
123300,Hồ Chí Minh,2.0,47.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Independent Cafe,Female,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,3.0,36.0,12.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Independent Cafe,0,0,0,0,0,0,0,2,1,0,0,1
124745,Hồ Chí Minh,3.0,29.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Independent Cafe,Female,25 - 29 y.o.,Housewife,None Working,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Unknown,Unknown,Unknown,Seg.01 - Mass (<VND 25K),-1.0,Detractive,Unknown,Unknown,Unknown,4.0,60.0,15.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Independent Cafe,0,1,0,0,0,0,0,2,1,1,0,1
125731,Hồ Chí Minh,5.0,37.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Phúc Long,Female,35 - 39 y.o.,Housewife,None Working,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good tea taste,Highlands Coffee,4.0,60.0,15.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Others,1,1,0,0,0,0,0,1,1,2,1,1
126115,Hồ Chí Minh,2.0,41.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Starbucks,Female,40 - 44 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),6.0,Detractive,Highlands Coffee,Good tea taste,Highlands Coffee,4.0,48.0,12.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Others,1,1,1,1,0,0,0,1,1,4,0,1
132953,Hồ Chí Minh,3.0,33.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Highlands Coffee,Female,30 - 34 y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),7.0,Detractive,Highlands Coffee,Delicious food,Highlands Coffee,2.0,30.0,15.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Highlands Coffee,1,1,1,1,0,0,0,2,1,4,0,1
133411,Hồ Chí Minh,2.0,46.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Starbucks,Female,45+ y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2017,Drinking ice-blended,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,2.0,30.0,15.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Others,0,0,0,0,0,0,0,1,1,0,0,1
133917,Hồ Chí Minh,4.0,26.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Milano,Male,25 - 29 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good tea taste,Highlands Coffee,2.0,50.0,25.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Others,1,1,1,0,0,0,0,1,1,3,0,1
134421,Hồ Chí Minh,4.0,18.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,The Coffee House,Female,16 - 19 y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Convenient location,Highlands Coffee,8.0,120.0,15.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Others,1,1,0,0,0,0,0,1,1,2,1,1
134493,Hồ Chí Minh,4.0,28.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Milano,Female,25 - 29 y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good tea taste,Highlands Coffee,8.0,96.0,12.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Others,1,1,0,0,0,0,0,1,1,2,1,1
134496,Hồ Chí Minh,1.0,57.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Phúc Long,Female,45+ y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Delicious food,Highlands Coffee,4.0,60.0,15.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Others,1,1,0,0,0,0,0,1,1,2,1,1
135008,Hồ Chí Minh,4.0,21.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Highlands Coffee,Female,20 - 24 y.o.,Pupil / Student,None Working,2017,Drinking tea,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),8.0,Passive,Highlands Coffee,Good tea taste,Highlands Coffee,3.0,150.0,50.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Highlands Coffee,1,1,1,1,1,0,0,2,1,5,0,1
136069,Hồ Chí Minh,3.0,24.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Highlands Coffee,Male,20 - 24 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Feel I belong here,Highlands Coffee,4.0,120.0,30.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Highlands Coffee,1,1,0,0,0,0,0,2,1,2,1,1
136073,Hồ Chí Minh,3.0,25.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Urban Station,Male,25 - 29 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Recommended by others,Highlands Coffee,4.0,200.0,50.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Others,1,1,0,0,0,0,0,1,1,2,1,1
136291,Hồ Chí Minh,4.0,34.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Independent Cafe,Female,30 - 34 y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,2.0,20.0,10.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Independent Cafe,0,0,0,0,0,0,0,2,1,0,0,1
137958,Hồ Chí Minh,3.0,48.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Highlands Coffee,Male,45+ y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Feel I belong here,Highlands Coffee,30.0,300.0,10.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Highlands Coffee,1,1,1,0,0,0,0,2,1,3,0,1
138286,Hồ Chí Minh,3.0,22.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Phúc Long,Male,20 - 24 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Quick speed of service,Highlands Coffee,2.0,24.0,12.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Others,1,1,0,0,0,0,0,1,1,2,1,1
138296,Hồ Chí Minh,2.0,53.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Highlands Coffee,Male,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Feel I belong here,Highlands Coffee,4.0,40.0,10.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Highlands Coffee,1,1,0,0,0,0,0,2,1,2,1,0
138302,Hồ Chí Minh,3.0,17.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Phúc Long,Male,16 - 19 y.o.,Pupil / Student,None Working,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Delicious food,Highlands Coffee,4.0,40.0,10.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Others,1,1,0,0,0,0,0,1,1,2,1,0
138317,Hồ Chí Minh,3.0,39.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Independent Cafe,Female,35 - 39 y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good place for working / studying,Highlands Coffee,2.0,20.0,10.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Independent Cafe,1,1,0,0,0,0,0,2,1,2,1,1
138378,Hồ Chí Minh,5.0,58.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Independent Cafe,Male,45+ y.o.,Retirement,None Working,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,20.0,240.0,12.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Independent Cafe,0,0,0,0,0,0,0,2,1,0,0,1
138384,Hồ Chí Minh,4.0,55.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Highlands Coffee,Male,45+ y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good music,Highlands Coffee,2.0,24.0,12.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Highlands Coffee,1,1,1,0,0,0,0,2,1,3,0,1
138385,Hồ Chí Minh,4.0,47.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Don't have any brands,Independent Cafe,Male,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,20.0,180.0,9.0,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Others,Independent Cafe,0,0,0,0,0,0,0,2,1,0,0,1
