ID,City,Group_size,Age,TOM,BUMO,BUMO_Previous,MostFavourite,Gender,Age_Group_2,Occupation,Occupation_Group,Year,IncomeBand
392306,Hải Phòng,4.0,32.0,Other 1,Other 1,Unknown,Highlands Coffee,Male,30 - 34 y.o.,Officer - Staff level,White Collar,2018,From 7.5 millions to 8.99 millions VND
392985,Đà Nẵng,2.0,37.0,Other 1,Other 1,Unknown,Other 2,Female,35 - 39 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2018,From 6.5 millions to 7.49 millions VND
392992,Hải Phòng,3.0,30.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,30 - 34 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2018,From 12 millions to 14.99 millions VND
393656,Đà Nẵng,1.0,43.0,Other 1,Other 1,Unknown,Trung Nguyên,Female,40 - 44 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2018,From 4.5 millions to 6.49 millions VND
394572,Hải Phòng,4.0,46.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,45+ y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 6.5 millions to 7.49 millions VND
394679,Hải Phòng,8.0,44.0,Other 1,Other 1,Unknown,Other 3,Female,40 - 44 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 7.5 millions to 8.99 millions VND
402268,Đà Nẵng,2.0,30.0,Other 1,Other 1,Unknown,Street / Half street coffee (including carts),Female,30 - 34 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 4.5 millions to 6.49 millions VND
405666,Hồ Chí Minh,4.0,20.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,20 - 24 y.o.,Pupil / Student,None Working,2018,From 3 millions to 4.49 millions VND
405699,Hà Nội,2.0,47.0,Other 1,Other 1,Unknown,Trung Nguyên,Male,45+ y.o.,Lecturer / Teacher,White Collar,2018,From 12 millions to 14.99 millions VND
409755,Nha Trang,4.0,30.0,Other 1,Other 1,Unknown,Milano,Male,30 - 34 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 4.5 millions to 6.49 millions VND
411004,Hải Phòng,3.0,46.0,Other 1,Other 1,Unknown,Trung Nguyên,Female,45+ y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 4.5 millions to 6.49 millions VND
415186,Hồ Chí Minh,2.0,33.0,Other 1,Other 1,Unknown,Milano,Male,30 - 34 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 7.5 millions to 8.99 millions VND
415709,Nha Trang,5.0,31.0,Other 1,Other 1,Unknown,Trung Nguyên,Female,30 - 34 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 3 millions to 4.49 millions VND
416111,Cần Thơ,3.0,30.0,Other 1,Other 1,Unknown,Street / Half street coffee (including carts),Male,30 - 34 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 12 millions to 14.99 millions VND
416458,Hải Phòng,3.0,30.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,30 - 34 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2018,Under 3 millions VND
416831,Đà Nẵng,2.0,28.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,25 - 29 y.o.,Housewife,None Working,2018,From 3 millions to 4.49 millions VND
419481,Hải Phòng,4.0,41.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,40 - 44 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2018,Under 3 millions VND
419489,Hải Phòng,4.0,22.0,Other 1,Other 1,Unknown,Other 2,Female,20 - 24 y.o.,Housewife,None Working,2018,Refuse
419535,Hải Phòng,4.0,30.0,Other 1,Other 1,Unknown,Other 2,Male,30 - 34 y.o.,"Semi-skilled labor (salesperson, waiter, photographer)",Blue Collar,2018,From 6.5 millions to 7.49 millions VND
420974,Đà Nẵng,4.0,31.0,Other 1,Other 1,Unknown,Mộc Miên,Female,30 - 34 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
422008,Hồ Chí Minh,4.0,29.0,Other 1,Other 1,Unknown,The Coffee House,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2018,From 4.5 millions to 6.49 millions VND
422923,Nha Trang,2.0,58.0,Other 1,Other 1,Unknown,Highlands Coffee,Male,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 9 millions to 11.99 millions VND
424252,Nha Trang,4.0,56.0,Other 1,Other 1,Unknown,Other 2,Female,45+ y.o.,Retirement,None Working,2018,From 7.5 millions to 8.99 millions VND
425233,Hải Phòng,4.0,42.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,40 - 44 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 12 millions to 14.99 millions VND
431617,Hải Phòng,3.0,37.0,Other 1,Other 1,Unknown,Other 2,Female,35 - 39 y.o.,"Semi-skilled labor (salesperson, waiter, photographer)",Blue Collar,2018,From 4.5 millions to 6.49 millions VND
434854,Hải Phòng,3.0,30.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,30 - 34 y.o.,"Semi-skilled labor (salesperson, waiter, photographer)",Blue Collar,2018,From 4.5 millions to 6.49 millions VND
435051,Hải Phòng,3.0,38.0,Other 1,Other 1,Unknown,Other 2,Male,35 - 39 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2018,From 6.5 millions to 7.49 millions VND
435228,Hải Phòng,3.0,17.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,16 - 19 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
435231,Hải Phòng,4.0,24.0,Other 1,Other 1,Unknown,Other 2,Female,20 - 24 y.o.,Officer - Staff level,White Collar,2018,From 4.5 millions to 6.49 millions VND
435235,Hải Phòng,5.0,29.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,25 - 29 y.o.,"Semi-skilled labor (salesperson, waiter, photographer)",Blue Collar,2018,From 4.5 millions to 6.49 millions VND
435382,Hải Phòng,3.0,36.0,Other 1,Other 1,Unknown,Starbucks,Male,35 - 39 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 9 millions to 11.99 millions VND
436987,Đà Nẵng,5.0,53.0,Other 1,Other 1,Unknown,Trung Nguyên,Male,45+ y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
437273,Hải Phòng,3.0,21.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,20 - 24 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
438814,Hồ Chí Minh,3.0,36.0,Other 1,Other 1,Unknown,The Coffee House,Female,35 - 39 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2018,From 9 millions to 11.99 millions VND
439051,Hải Phòng,4.0,47.0,Other 1,Other 1,Unknown,Other 3,Female,45+ y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 20 millions to 24.99 millions VND
439054,Hải Phòng,2.0,28.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
441614,Đà Nẵng,4.0,53.0,Other 1,Other 1,Unknown,Other 2,Male,45+ y.o.,Lecturer / Teacher,White Collar,2018,From 12 millions to 14.99 millions VND
441939,Hải Phòng,6.0,31.0,Other 1,Other 1,Unknown,Other 2,Female,30 - 34 y.o.,Civil servant - Staff level,White Collar,2018,From 4.5 millions to 6.49 millions VND
441962,Hải Phòng,3.0,35.0,Other 1,Other 1,Unknown,Other 2,Female,35 - 39 y.o.,"Semi-skilled labor (salesperson, waiter, photographer)",Blue Collar,2018,From 6.5 millions to 7.49 millions VND
442249,Hà Nội,4.0,29.0,Other 1,Other 1,Unknown,Highlands Coffee,Male,25 - 29 y.o.,Officer - Staff level,White Collar,2018,From 9 millions to 11.99 millions VND
443561,Hà Nội,3.0,28.0,Other 1,Other 1,Unknown,Cộng Cà Phê,Female,25 - 29 y.o.,Lecturer / Teacher,White Collar,2018,From 7.5 millions to 8.99 millions VND
445300,Cần Thơ,3.0,37.0,Other 1,Other 1,Unknown,Street / Half street coffee (including carts),Male,35 - 39 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 6.5 millions to 7.49 millions VND
445328,Hải Phòng,4.0,35.0,Other 1,Other 1,Unknown,Highlands Coffee,Male,35 - 39 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 4.5 millions to 6.49 millions VND
446400,Hải Phòng,4.0,36.0,Other 1,Other 1,Unknown,Cộng Cà Phê,Female,35 - 39 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2018,From 7.5 millions to 8.99 millions VND
446491,Đà Nẵng,3.0,52.0,Other 1,Other 1,Unknown,Long Cafe,Male,45+ y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2018,From 9 millions to 11.99 millions VND
446524,Đà Nẵng,3.0,29.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,25 - 29 y.o.,Housewife,None Working,2018,Under 3 millions VND
446871,Hải Phòng,5.0,32.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,30 - 34 y.o.,"Semi-skilled labor (salesperson, waiter, photographer)",Blue Collar,2018,From 7.5 millions to 8.99 millions VND
446884,Hải Phòng,4.0,33.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,30 - 34 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 6.5 millions to 7.49 millions VND
447419,Hà Nội,4.0,23.0,Other 1,Other 1,Unknown,Highlands Coffee,Male,20 - 24 y.o.,Officer - Staff level,White Collar,2018,From 4.5 millions to 6.49 millions VND
447737,Đà Nẵng,2.0,29.0,Other 1,Other 1,Unknown,Street / Half street coffee (including carts),Male,25 - 29 y.o.,Officer - Staff level,White Collar,2018,From 12 millions to 14.99 millions VND
448117,Đà Nẵng,1.0,49.0,Other 1,Other 1,Unknown,Other 2,Female,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 6.5 millions to 7.49 millions VND
448215,Hải Phòng,6.0,30.0,Other 1,Other 1,Unknown,Highlands Coffee,Male,30 - 34 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 6.5 millions to 7.49 millions VND
448216,Hải Phòng,3.0,50.0,Other 1,Other 1,Unknown,Trung Nguyên,Female,45+ y.o.,Housewife,None Working,2018,From 3 millions to 4.49 millions VND
448487,Đà Nẵng,4.0,35.0,Other 1,Other 1,Unknown,Other 3,Female,35 - 39 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2018,From 4.5 millions to 6.49 millions VND
449103,Đà Nẵng,4.0,35.0,Other 1,Other 1,Unknown,Other 2,Female,35 - 39 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 4.5 millions to 6.49 millions VND
449993,Hải Phòng,3.0,36.0,Other 1,Other 1,Unknown,Trung Nguyên,Male,35 - 39 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2018,From 12 millions to 14.99 millions VND
451600,Đà Nẵng,4.0,39.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,35 - 39 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2018,From 3 millions to 4.49 millions VND
452535,Nha Trang,4.0,40.0,Other 1,Other 1,Unknown,Other 2,Male,40 - 44 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2018,From 6.5 millions to 7.49 millions VND
454579,Đà Nẵng,4.0,39.0,Other 1,Other 1,Unknown,Nia cafe,Female,35 - 39 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
456739,Nha Trang,5.0,25.0,Other 1,Other 1,Unknown,Other 2,Male,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 7.5 millions to 8.99 millions VND
459038,Hà Nội,5.0,36.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,35 - 39 y.o.,Civil servant - Staff level,White Collar,2018,From 4.5 millions to 6.49 millions VND
459148,Đà Nẵng,4.0,19.0,Other 1,Other 1,Unknown,Mộc Miên,Male,16 - 19 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
460231,Đà Nẵng,2.0,42.0,Other 1,Other 1,Unknown,Trung Nguyên,Male,40 - 44 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 12 millions to 14.99 millions VND
460250,Đà Nẵng,5.0,40.0,Other 1,Other 1,Unknown,BonPas,Female,40 - 44 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2018,From 4.5 millions to 6.49 millions VND
460309,Đà Nẵng,4.0,33.0,Other 1,Other 1,Unknown,The Coffee House,Male,30 - 34 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2018,From 9 millions to 11.99 millions VND
460431,Đà Nẵng,2.0,37.0,Other 1,Other 1,Unknown,Street / Half street coffee (including carts),Male,35 - 39 y.o.,"Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.)",White Collar,2018,From 7.5 millions to 8.99 millions VND
724325,Đà Nẵng,2.0,50.0,Other 1,Other 1,Unknown,Trung Nguyên,Female,45+ y.o.,Lecturer / Teacher,White Collar,2019,From 12 millions to 14.99 millions VND
729070,Đà Nẵng,3.0,36.0,Other 1,Other 1,Unknown,Mộc Miên,Female,35 - 39 y.o.,"Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.)",White Collar,2019,From 6.5 millions to 7.49 millions VND
744212,Hồ Chí Minh,5.0,18.0,Other 1,Other 1,Unknown,Milano,Female,16 - 19 y.o.,Pupil / Student,None Working,2019,From 3 millions to 4.49 millions VND
744540,Hà Nội,1.0,57.0,Other 1,Other 1,Unknown,Aha Cafe,Male,45+ y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 12 millions to 14.99 millions VND
745160,Đà Nẵng,5.0,32.0,Other 1,Other 1,Unknown,The Coffee House,Female,30 - 34 y.o.,Civil servant - Staff level,White Collar,2019,From 6.5 millions to 7.49 millions VND
748374,Đà Nẵng,5.0,30.0,Other 1,Other 1,Unknown,Other 3,Female,30 - 34 y.o.,Housewife,None Working,2019,From 3 millions to 4.49 millions VND
761354,Cần Thơ,7.0,31.0,Other 1,Other 1,Unknown,Other 3,Female,30 - 34 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2019,From 7.5 millions to 8.99 millions VND
768538,Hà Nội,4.0,39.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,35 - 39 y.o.,Officer - Staff level,White Collar,2019,From 9 millions to 11.99 millions VND
778297,Hải Phòng,5.0,35.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,35 - 39 y.o.,Officer - Staff level,White Collar,2019,From 4.5 millions to 6.49 millions VND
778813,Hải Phòng,2.0,44.0,Other 1,Other 1,Unknown,Trung Nguyên,Male,40 - 44 y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2019,From 30 millions to 44.99 millions VND
779226,Hải Phòng,4.0,42.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,40 - 44 y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 7.5 millions to 8.99 millions VND
786237,Hải Phòng,3.0,44.0,Other 1,Other 1,Unknown,Other 2,Male,40 - 44 y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 15 millions to 19.99 millions VND
786843,Hải Phòng,3.0,49.0,Other 1,Other 1,Unknown,Other 2,Female,45+ y.o.,Housewife,None Working,2019,From 4.5 millions to 6.49 millions VND
792345,Hải Phòng,2.0,54.0,Other 1,Other 1,Unknown,Other 2,Male,45+ y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 4.5 millions to 6.49 millions VND
794229,Hồ Chí Minh,2.0,33.0,Other 1,Other 1,Unknown,Street / Half street coffee (including carts),Female,30 - 34 y.o.,Officer - Staff level,White Collar,2019,From 7.5 millions to 8.99 millions VND
794511,Hà Nội,3.0,49.0,Other 1,Other 1,Unknown,Aha Cafe,Female,45+ y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 9 millions to 11.99 millions VND
796944,Hà Nội,3.0,40.0,Other 1,Other 1,Unknown,Other 2,Female,40 - 44 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 9 millions to 11.99 millions VND
803281,Nha Trang,4.0,32.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,30 - 34 y.o.,Officer - Staff level,White Collar,2019,From 6.5 millions to 7.49 millions VND
804023,Cần Thơ,2.0,19.0,Other 1,Other 1,Unknown,Trung Nguyên,Male,16 - 19 y.o.,Pupil / Student,None Working,2019,Under 3 millions VND
805028,Đà Nẵng,3.0,31.0,Other 1,Other 1,Unknown,Mộc Miên,Female,30 - 34 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2019,From 4.5 millions to 6.49 millions VND
806257,Hải Phòng,2.0,55.0,Other 1,Other 1,Unknown,Other 2,Female,45+ y.o.,Housewife,None Working,2019,Under 3 millions VND
807684,Cần Thơ,2.0,57.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,45+ y.o.,Housewife,None Working,2019,From 3 millions to 4.49 millions VND
807731,Hồ Chí Minh,4.0,27.0,Other 1,Other 1,Unknown,Highlands Coffee,Male,25 - 29 y.o.,Officer - Staff level,White Collar,2019,From 15 millions to 19.99 millions VND
808347,Hải Phòng,2.0,37.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,35 - 39 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2019,From 4.5 millions to 6.49 millions VND
808372,Nha Trang,2.0,36.0,Other 1,Other 1,Unknown,Runam cafe,Female,35 - 39 y.o.,"Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.)",White Collar,2019,From 9 millions to 11.99 millions VND
808444,Nha Trang,6.0,33.0,Other 1,Other 1,Unknown,Other 2,Female,30 - 34 y.o.,Housewife,None Working,2019,From 3 millions to 4.49 millions VND
810375,Hải Phòng,2.0,60.0,Other 1,Other 1,Unknown,Other 2,Male,45+ y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2019,From 15 millions to 19.99 millions VND
815623,Đà Nẵng,2.0,26.0,Other 1,Other 1,Unknown,Highlands Coffee,Female,25 - 29 y.o.,Housewife,None Working,2019,From 3 millions to 4.49 millions VND
816929,Đà Nẵng,6.0,24.0,Other 1,Other 1,Unknown,Highlands Coffee,Male,20 - 24 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2019,From 6.5 millions to 7.49 millions VND
817282,Đà Nẵng,2.0,44.0,Other 1,Other 1,Unknown,Trung Nguyên,Male,40 - 44 y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 7.5 millions to 8.99 millions VND
826066,Hồ Chí Minh,3.0,40.0,Other 1,Other 1,Unknown,Trung Nguyên,Male,40 - 44 y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 9 millions to 11.99 millions VND
827338,Hải Phòng,8.0,42.0,Other 1,Other 1,Unknown,Other 2,Male,40 - 44 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 15 millions to 19.99 millions VND
835005,Cần Thơ,3.0,39.0,Other 1,Other 1,Unknown,Street / Half street coffee (including carts),Male,35 - 39 y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 4.5 millions to 6.49 millions VND
840190,Hồ Chí Minh,4.0,19.0,Other 1,Other 1,Unknown,Starbucks,Male,16 - 19 y.o.,Pupil / Student,None Working,2019,From 4.5 millions to 6.49 millions VND
